,Start,End,Twoday,Meeting,Press Conference,Record of Policy Actions,Minutes,Beige Book,Tealbook A,Tealbook B,Greenbook,Bluebook,Redbook,Longer-Run Goals,Memoranda,Statement,Supplement,Transcript,Individual Projections
529,1980-08-22 00:00:00,1980-08-22 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1980/FOMC19800822confcall.pdf,
530,1980-09-16 00:00:00,1980-09-16 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1980/fomcropa19800916.pdf,Documents/Minutes/1980/fomcmoa19800916.pdf,,,,Documents/Greenbook/1980/fomc19800916gbpt119800910.pdf;Documents/Greenbook/1980/fomc19800916gbpt219800910.pdf,Documents/Bluebook/1980/fomc19800916bluebook19800912.pdf,Documents/Redbook/1980/fomc19800916redbook19800909.pdf,,,,Documents/Supplement/1980/fomc19800916gbsup19800912.pdf,Documents/Transcript/1980/FOMC19800916meeting.pdf,
531,1980-10-21 00:00:00,1980-10-21 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1980/fomcropa19801021.pdf,Documents/Minutes/1980/fomcmoa19801021.pdf,,,,Documents/Greenbook/1980/fomc19801021gbpt119801015.pdf;Documents/Greenbook/1980/fomc19801021gbpt219801015.pdf,Documents/Bluebook/1980/fomc19801021bluebook19801017.pdf,Documents/Redbook/1980/fomc19801021redbook19801014.pdf,,,,Documents/Supplement/1980/fomc19801021gbsup19801017.pdf,Documents/Transcript/1980/FOMC19801021meeting.pdf,
532,1980-11-18 00:00:00,1980-11-18 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1980/fomcropa19801118.pdf,Documents/Minutes/1980/fomcmoa19801118.pdf,,,,Documents/Greenbook/1980/fomc19801118gbpt119801112.pdf;Documents/Greenbook/1980/fomc19801118gbpt219801112.pdf,Documents/Bluebook/1980/fomc19801118bluebook19801114.pdf,Documents/Redbook/1980/fomc19801118redbook19801112.pdf,,,,Documents/Supplement/1980/fomc19801118gbsup19801114.pdf,Documents/Transcript/1980/19801118meeting.pdf,
533,1980-11-26 00:00:00,1980-11-26 00:00:00,0,Conference Call,0,,Documents/Minutes/1980/fomcmoa19801126.pdf,,,,,,,,,,,Documents/Transcript/1980/FOMC19801126confcall.pdf,
534,1980-12-05 00:00:00,1980-12-05 00:00:00,0,Conference Call,0,,Documents/Minutes/1980/fomcmoa19801205.pdf,,,,,,,,,,,Documents/Transcript/1980/FOMC19801205confcall.pdf,
535,1980-12-12 00:00:00,1980-12-12 00:00:00,0,Conference Call,0,,Documents/Minutes/1980/fomcmoa19801212.pdf,,,,,,,,,,,Documents/Transcript/1980/FOMC19801212confcall.pdf,
536,1980-12-18 00:00:00,1980-12-19 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1980/fomcropa19801219.pdf,Documents/Minutes/1980/fomcmoa19801219.pdf,,,,Documents/Greenbook/1980/fomc19801219gbpt119801212.pdf;Documents/Greenbook/1980/fomc19801219gbpt219801212.pdf,Documents/Bluebook/1980/fomc19801219bluebook19801212.pdf,Documents/Redbook/1980/fomc19801218redbook19801210.pdf,,,,Documents/Supplement/1980/fomc19801219gbsup19801217.pdf,Documents/Transcript/1980/FOMC19801219meeting.pdf,
537,1981-02-02 00:00:00,1981-02-03 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19810203.pdf,Documents/Minutes/1981/fomcmoa19810203.pdf,,,,Documents/Greenbook/1981/fomc19810203gbpt119810128.pdf;Documents/Greenbook/1981/fomc19810203gbpt219810128.pdf,Documents/Bluebook/1981/fomc19810203bluebook19810130.pdf,Documents/Redbook/1981/fomc19810202redbook19810128.pdf,,,,Documents/Supplement/1981/fomc19810203gbsup19810130.pdf,Documents/Transcript/1981/FOMC19810203meeting.pdf,
538,1981-02-24 00:00:00,1981-02-24 00:00:00,0,Conference Call,0,,Documents/Minutes/1981/fomcmoa19810224.pdf,,,,,,,,,,,Documents/Transcript/1981/FOMC19810224confcall.pdf,
539,1981-03-31 00:00:00,1981-03-31 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19810331.pdf,Documents/Minutes/1981/fomcmoa19810331.pdf,,,,Documents/Greenbook/1981/fomc19810331gbpt119810325.pdf;Documents/Greenbook/1981/fomc19810331gbpt219810325.pdf,Documents/Bluebook/1981/fomc19810331bluebook19810327.pdf,Documents/Redbook/1981/fomc19810331redbook19810325.pdf,,,,Documents/Supplement/1981/fomc19810331gbsup19810327.pdf,Documents/Transcript/1981/FOMC19810331meeting.pdf,
540,1981-04-28 00:00:00,1981-04-28 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1981/FOMC19810428confcall.pdf,
541,1981-05-06 00:00:00,1981-05-06 00:00:00,0,Conference Call,0,,Documents/Minutes/1981/fomcmoa19810506.pdf,,,,,,,,,,,Documents/Transcript/1981/FOMC19810506confcall.pdf,
542,1981-05-18 00:00:00,1981-05-18 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19810518.pdf,Documents/Minutes/1981/fomcmoa19810518.pdf,,,,Documents/Greenbook/1981/fomc19810518gbpt119810513.pdf;Documents/Greenbook/1981/fomc19810518gbpt219810513.pdf,Documents/Bluebook/1981/fomc19810518bluebook19810515.pdf,Documents/Redbook/1981/fomc19810518redbook19810513.pdf,,,,Documents/Supplement/1981/fomc19810518gbsup19810515.pdf,Documents/Transcript/1981/FOMC19810518meeting.pdf,
543,1981-06-17 00:00:00,1981-06-17 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1981/FOMC19810617confcall.pdf,
544,1981-07-06 00:00:00,1981-07-07 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19810707.pdf,Documents/Minutes/1981/fomcmoa19810707.pdf,,,,Documents/Greenbook/1981/fomc19810707gbpt119810701.pdf;Documents/Greenbook/1981/fomc19810707gbpt219810701.pdf,Documents/Bluebook/1981/fomc19810707bluebook19810702.pdf,Documents/Redbook/1981/fomc19810706redbook19810630.pdf,,,,Documents/Supplement/1981/fomc19810707gbsup19810702.pdf,Documents/Transcript/1981/FOMC19810707meeting.pdf,
545,1981-07-17 00:00:00,1981-07-17 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1981/FOMC19810717confcall.pdf,
546,1981-08-07 00:00:00,1981-08-07 00:00:00,0,Conference Call,0,,Documents/Minutes/1981/fomcmoa19810807.pdf,,,,,,,,,,,,
547,1981-08-18 00:00:00,1981-08-18 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19810818.pdf,Documents/Minutes/1981/fomcmoa19810818.pdf,,,,Documents/Greenbook/1981/fomc19810818gbpt119810812.pdf;Documents/Greenbook/1981/fomc19810818gbpt219810812.pdf,Documents/Bluebook/1981/fomc19810818bluebook19810814.pdf,Documents/Redbook/1981/fomc19810818redbook19810811.pdf,,,,Documents/Supplement/1981/fomc19810818gbsup19810814.pdf,Documents/Transcript/1981/FOMC19810818meeting.pdf,
548,1981-10-05 00:00:00,1981-10-06 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19811006.pdf,Documents/Minutes/1981/fomcmoa19811006.pdf,,,,Documents/Greenbook/1981/fomc19811006gbpt119810930.pdf;Documents/Greenbook/1981/fomc19811006gbpt219810930.pdf,Documents/Bluebook/1981/fomc19811006bluebook19811002.pdf,Documents/Redbook/1981/fomc19811005redbook19810930.pdf,,,,Documents/Supplement/1981/fomc19811006gbsup19811002.pdf,Documents/Transcript/1981/FOMC19811006meeting.pdf,
549,1981-11-17 00:00:00,1981-11-17 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19811117.pdf,Documents/Minutes/1981/fomcmoa19811117.pdf,,,,Documents/Greenbook/1981/fomc19811117gbpt119811110.pdf;Documents/Greenbook/1981/fomc19811117gbpt219811110.pdf,Documents/Bluebook/1981/fomc19811117bluebook19811113.pdf,Documents/Redbook/1981/fomc19811117redbook19811110.pdf,,,,Documents/Supplement/1981/fomc19811117gbsup19811113.pdf,Documents/Transcript/1981/FOMC19811117meeting.pdf,
550,1981-12-21 00:00:00,1981-12-22 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1981/fomcropa19811222.pdf,Documents/Minutes/1981/fomcmoa19811222.pdf,,,,Documents/Greenbook/1981/fomc19811222gbpt119811216.pdf;Documents/Greenbook/1981/fomc19811222gbpt219811216.pdf,Documents/Bluebook/1981/fomc19811222bluebook19811218.pdf,Documents/Redbook/1981/fomc19811222redbook19811216.pdf,,,,Documents/Supplement/1981/fomc19811222gbsup19811218.pdf,Documents/Transcript/1981/FOMC19811222meeting.pdf,
551,1982-02-01 00:00:00,1982-02-02 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19820202.pdf,Documents/Minutes/1982/fomcmoa19820202.pdf,,,,Documents/Greenbook/1982/fomc19820202gbpt119820127.pdf;Documents/Greenbook/1982/fomc19820202gbpt219820127.pdf,Documents/Bluebook/1982/fomc19820202bluebook19820129.pdf,Documents/Redbook/1982/fomc19820202redbook19820127.pdf,,,,Documents/Supplement/1982/fomc19820202gbsup19820129.pdf,Documents/Transcript/1982/FOMC19820202meeting.pdf,
552,1982-03-29 00:00:00,1982-03-30 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19820330.pdf,Documents/Minutes/1982/fomcmoa19820330.pdf,,,,Documents/Greenbook/1982/fomc19820330gbpt119820324.pdf;Documents/Greenbook/1982/fomc19820330gbpt219820324.pdf,Documents/Bluebook/1982/fomc19820330bluebook19820326.pdf,Documents/Redbook/1982/fomc19820330redbook19820323.pdf,,,,Documents/Supplement/1982/fomc19820330gbsup19820326.pdf,Documents/Transcript/1982/FOMC19820330meeting.pdf,
553,1982-05-18 00:00:00,1982-05-18 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19820518.pdf,Documents/Minutes/1982/fomcmoa19820518.pdf,,,,Documents/Greenbook/1982/fomc19820518gbpt119820512.pdf;Documents/Greenbook/1982/fomc19820518gbpt219820512.pdf,Documents/Bluebook/1982/fomc19820518bluebook19820514.pdf,Documents/Redbook/1982/fomc19820518redbook19820512.pdf,,,,Documents/Supplement/1982/fomc19820518gbsup19820514.pdf,Documents/Transcript/1982/FOMC19820518meeting.pdf,
554,1982-05-20 00:00:00,1982-05-20 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1982/FOMC19820520confcall.pdf,
555,1982-06-30 00:00:00,1982-07-01 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19820701.pdf,Documents/Minutes/1982/fomcmoa19820701.pdf,,,,Documents/Greenbook/1982/fomc19820701gbpt119820623.pdf;Documents/Greenbook/1982/fomc19820701gbpt219820623.pdf,Documents/Bluebook/1982/fomc19820701bluebook19820625.pdf,Documents/Redbook/1982/fomc19820701redbook19820623.pdf,,,,Documents/Supplement/1982/fomc19820701gbsup19820625.pdf,Documents/Transcript/1982/FOMC19820701meeting.pdf,
556,1982-07-15 00:00:00,1982-07-15 00:00:00,0,Conference Call,0,,Documents/Minutes/1982/fomcmoa19820715.pdf,,,,,,,,,,,Documents/Transcript/1982/FOMC19820715confcall.pdf,
557,1982-08-24 00:00:00,1982-08-24 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19820824.pdf,Documents/Minutes/1982/fomcmoa19820824.pdf,,,,Documents/Greenbook/1982/fomc19820824gbpt119820818.pdf;Documents/Greenbook/1982/fomc19820824gbpt219820818.pdf,Documents/Bluebook/1982/fomc19820824bluebook19820820.pdf,Documents/Redbook/1982/fomc19820824redbook19820818.pdf,,,,Documents/Supplement/1982/fomc19820824gbsup19820820.pdf,Documents/Transcript/1982/FOMC19820824meeting.pdf,
558,1982-09-24 00:00:00,1982-09-24 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1982/FOMC19820924confcall.pdf,
559,1982-10-05 00:00:00,1982-10-05 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19821005.pdf,Documents/Minutes/1982/fomcmoa19821005.pdf,,,,Documents/Greenbook/1982/fomc19821005gbpt119820929.pdf;Documents/Greenbook/1982/fomc19821005gbpt219820929.pdf,Documents/Bluebook/1982/fomc19821005bluebook19821001.pdf,Documents/Redbook/1982/fomc19821005redbook19820929.pdf,,,,Documents/Supplement/1982/fomc19821005gbsup19821001.pdf,Documents/Transcript/1982/FOMC19821005meeting.pdf,
560,1982-11-16 00:00:00,1982-11-16 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19821116.pdf,Documents/Minutes/1982/fomcmoa19821116.pdf,,,,Documents/Greenbook/1982/fomc19821116gbpt119821110.pdf;Documents/Greenbook/1982/fomc19821116gbpt219821110.pdf,Documents/Bluebook/1982/fomc19821116bluebook19821112.pdf,Documents/Redbook/1982/fomc19821116redbook19821116.pdf,,,,Documents/Supplement/1982/fomc19821116gbsup19821112.pdf,Documents/Transcript/1982/FOMC19821116meeting.pdf,
561,1982-12-20 00:00:00,1982-12-21 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1982/fomcropa19821221.pdf,Documents/Minutes/1982/fomcmoa19821221.pdf,,,,Documents/Greenbook/1982/fomc19821221gbpt119821215.pdf;Documents/Greenbook/1982/fomc19821221gbpt219821215.pdf,Documents/Bluebook/1982/fomc19821221bluebook19821217.pdf,Documents/Redbook/1982/fomc19821221redbook19821215.pdf,,,,Documents/Supplement/1982/fomc19821221gbsup19821217.pdf,Documents/Transcript/1982/FOMC19821221meeting.pdf,
562,1983-01-14 00:00:00,1983-01-14 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1983/FOMC19830114confcall.pdf,
563,1983-01-21 00:00:00,1983-01-21 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1983/FOMC19830121confcall.pdf,
564,1983-01-28 00:00:00,1983-01-28 00:00:00,0,Conference Call,0,,,,,,,,,,,,,,
565,1983-02-08 00:00:00,1983-02-09 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19830209.pdf,Documents/Minutes/1983/fomcmoa19830209.pdf,,,,Documents/Greenbook/1983/fomc19830209gbpt119830202.pdf;Documents/Greenbook/1983/fomc19830209gbpt219830202.pdf,Documents/Bluebook/1983/fomc19830209bluebook19830204.pdf,Documents/Redbook/1983/fomc19830209redbook19830202.pdf,,,,Documents/Supplement/1983/fomc19830209gbsup19830204.pdf,Documents/Transcript/1983/FOMC19830209meeting.pdf,
566,1983-03-28 00:00:00,1983-03-29 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19830329.pdf,Documents/Minutes/1983/fomcmoa19830329.pdf,,,,Documents/Greenbook/1983/fomc19830329gbpt119830323.pdf;Documents/Greenbook/1983/fomc19830329gbpt219830323.pdf,Documents/Bluebook/1983/fomc19830329bluebook19830325.pdf,Documents/Redbook/1983/fomc19830329redbook19830323.pdf,,,,Documents/Supplement/1983/fomc19830329gbsup19830325.pdf,Documents/Transcript/1983/FOMC19830329meeting.pdf,
567,1983-04-29 00:00:00,1983-04-29 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1983/FOMC19830429confcall.pdf,
568,1983-05-24 00:00:00,1983-05-24 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19830524.pdf,Documents/Minutes/1983/fomcmoa19830524.pdf,,,,Documents/Greenbook/1983/fomc19830524gbpt119830518.pdf;Documents/Greenbook/1983/fomc19830524gbpt219830518.pdf,Documents/Bluebook/1983/fomc19830524bluebook19830520.pdf,Documents/Redbook/1983/fomc19830524redbook19830518.pdf,,,,Documents/Supplement/1983/fomc19830524gbsup19830520.pdf,Documents/Transcript/1983/FOMC19830524meeting.pdf,
569,1983-06-23 00:00:00,1983-06-23 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1983/FOMC19830623confcall.pdf,
570,1983-07-12 00:00:00,1983-07-13 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19830713.pdf,Documents/Minutes/1983/fomcmoa19830713.pdf,,,,Documents/Greenbook/1983/fomc19830713gbpt119830706.pdf;Documents/Greenbook/1983/fomc19830713gbpt219830706.pdf,Documents/Bluebook/1983/fomc19830713bluebook19830708.pdf,,,,,Documents/Supplement/1983/fomc19830713gbsup19830708.pdf,Documents/Transcript/1983/FOMC19830713meeting.pdf,
571,1983-08-23 00:00:00,1983-08-23 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19830823.pdf,Documents/Minutes/1983/fomcmoa19830823.pdf,,,,Documents/Greenbook/1983/fomc19830823gbpt119830817.pdf;Documents/Greenbook/1983/fomc19830823gbpt219830817.pdf,Documents/Bluebook/1983/fomc19830823bluebook19830819.pdf,,,,,Documents/Supplement/1983/fomc19830823gbsup19810819.pdf,Documents/Transcript/1983/FOMC19830823meeting.pdf,
572,1983-09-08 00:00:00,1983-09-08 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1983/FOMC19830908confcall.pdf,
573,1983-10-04 00:00:00,1983-10-04 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19831004.pdf,Documents/Minutes/1983/fomcmoa19831004.pdf,,,,Documents/Greenbook/1983/fomc19831004gbpt119830928.pdf;Documents/Greenbook/1983/fomc19831004gbpt219830928.pdf,Documents/Bluebook/1983/fomc19831004bluebook19830930.pdf,,,,,Documents/Supplement/1983/fomc19831004gbsup19830930.pdf,Documents/Transcript/1983/FOMC19831004meeting.pdf,
574,1983-11-14 00:00:00,1983-11-15 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19831115.pdf,Documents/Minutes/1983/fomcmoa19831115.pdf,,,,Documents/Greenbook/1983/fomc19831115gbpt119831109.pdf;Documents/Greenbook/1983/fomc19831115gbpt219831109.pdf,Documents/Bluebook/1983/fomc19831115bluebook19831110.pdf,,,,,Documents/Supplement/1983/fomc19831115gbsup19831110.pdf,Documents/Transcript/1983/FOMC19831115meeting.pdf,
575,1983-12-19 00:00:00,1983-12-20 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1983/fomcropa19831220.pdf,Documents/Minutes/1983/fomcmoa19831220.pdf,,,,Documents/Greenbook/1983/fomc19831220gbpt119831214.pdf;Documents/Greenbook/1983/fomc19831220gbpt219831214.pdf,Documents/Bluebook/1983/fomc19831220bluebook19831216.pdf,,,,,Documents/Supplement/1983/fomc19831220gbsup19831216.pdf,Documents/Transcript/1983/FOMC19831220meeting.pdf,
576,1984-01-30 00:00:00,1984-01-31 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19840131.pdf,Documents/Minutes/1984/fomcmoa19840131.pdf,,,,Documents/Greenbook/1984/fomc19840131gbpt119840125.pdf;Documents/Greenbook/1984/fomc19840131gbpt219840125.pdf,Documents/Bluebook/1984/fomc19840131bluebook19840127.pdf,,,,,Documents/Supplement/1984/fomc19840131gbsup19840127.pdf,Documents/Transcript/1984/FOMC19840131meeting.pdf,
577,1984-03-20 00:00:00,1984-03-20 00:00:00,0,Conference Call,0,,,,,,,,,,,,,,
578,1984-03-26 00:00:00,1984-03-27 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19840327.pdf,Documents/Minutes/1984/fomcmoa19840327.pdf,,,,Documents/Greenbook/1984/fomc19840327gbpt119840321.pdf;Documents/Greenbook/1984/fomc19840327gbpt219840321.pdf,Documents/Bluebook/1984/fomc19840327bluebook19840323.pdf,,,,,Documents/Supplement/1984/fomc19840327gbsup19840327.pdf,Documents/Transcript/1984/FOMC19840327meeting.pdf,
579,1984-05-21 00:00:00,1984-05-22 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19840522.pdf,Documents/Minutes/1984/fomcmoa19840522.pdf,,,,Documents/Greenbook/1984/fomc19840522gbpt119840516.pdf;Documents/Greenbook/1984/fomc19840522gbpt219840516.pdf,Documents/Bluebook/1984/fomc19840522bluebook19840518.pdf,,,,,Documents/Supplement/1984/fomc19840522gbsup19840518.pdf,Documents/Transcript/1984/FOMC19840522meeting.pdf,
580,1984-07-16 00:00:00,1984-07-17 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19840717.pdf,Documents/Minutes/1984/fomcmoa19840717.pdf,,,,Documents/Greenbook/1984/fomc19840717gbpt119840711.pdf;Documents/Greenbook/1984/fomc19840717gbpt219840711.pdf,Documents/Bluebook/1984/fomc19840717bluebook19840713.pdf,,,,,Documents/Supplement/1984/fomc19840717gbsup19840713.pdf,Documents/Transcript/1984/FOMC19840717meeting.pdf,
581,1984-08-21 00:00:00,1984-08-21 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19840821.pdf,Documents/Minutes/1984/fomcmoa19840821.pdf,,,,Documents/Greenbook/1984/fomc19840821gbpt119840815.pdf;Documents/Greenbook/1984/fomc19840821gbpt219840815.pdf,Documents/Bluebook/1984/fomc19840821bluebook19840817.pdf,,,,,Documents/Supplement/1984/fomc19840821gbsup19840817.pdf,Documents/Transcript/1984/FOMC19840821meeting.pdf,
582,1984-10-02 00:00:00,1984-10-02 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19841002.pdf,Documents/Minutes/1984/fomcmoa19841002.pdf,,,,Documents/Greenbook/1984/fomc19841002gbpt119840926.pdf;Documents/Greenbook/1984/fomc19841002gbpt219840926.pdf,Documents/Bluebook/1984/fomc19841002bluebook19840928.pdf,,,,,Documents/Supplement/1984/fomc19841002gbsup19840928.pdf,Documents/Transcript/1984/FOMC19841002meeting.pdf,
583,1984-11-07 00:00:00,1984-11-07 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19841107.pdf,Documents/Minutes/1984/fomcmoa19841107.pdf,,,,Documents/Greenbook/1984/fomc19841107gbpt119841031.pdf;Documents/Greenbook/1984/fomc19841107gbpt219841031.pdf,Documents/Bluebook/1984/fomc19841107bluebook19841102.pdf,,,,,Documents/Supplement/1984/fomc19841107gbsup19841102.pdf,Documents/Transcript/1984/FOMC19841107meeting.pdf,
584,1984-12-17 00:00:00,1984-12-18 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1984/fomcropa19841218.pdf,Documents/Minutes/1984/fomcmoa19841218.pdf,,,,Documents/Greenbook/1984/fomc19841218gbpt119841212.pdf;Documents/Greenbook/1984/fomc19841218gbpt219841212.pdf,Documents/Bluebook/1984/fomc19841218bluebook19841214.pdf,,,,,Documents/Supplement/1984/fomc19841218gbsup19841214.pdf,Documents/Transcript/1984/FOMC19841218meeting.pdf,
585,1985-01-18 00:00:00,1985-01-18 00:00:00,0,Conference Call,0,,,,,,,,,,,,,Documents/Transcript/1985/FOMC19850118confcall.pdf,
586,1985-02-12 00:00:00,1985-02-13 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19850213.pdf,Documents/Minutes/1985/fomcmoa19850213.pdf,,,,Documents/Greenbook/1985/fomc19850213gbpt119850206.pdf;Documents/Greenbook/1985/fomc19850213gbpt219850206.pdf,Documents/Bluebook/1985/fomc19850213bluebook19850208.pdf,,,,,Documents/Supplement/1985/r_19850213gbsup19850208.pdf,Documents/Transcript/1985/FOMC19850213meeting.pdf,
587,1985-03-26 00:00:00,1985-03-26 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19850326.pdf,Documents/Minutes/1985/fomcmoa19850326.pdf,,,,Documents/Greenbook/1985/fomc19850326gbpt119850320.pdf;Documents/Greenbook/1985/fomc19850326gbpt219850320.pdf,Documents/Bluebook/1985/fomc19850326bluebook19850322.pdf,,,,,Documents/Supplement/1985/r_19850326gbsup19850322.pdf,Documents/Transcript/1985/FOMC19850326meeting.pdf,
588,1985-05-21 00:00:00,1985-05-21 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19850521.pdf,Documents/Minutes/1985/fomcmoa19850521.pdf,,,,Documents/Greenbook/1985/fomc19850521gbpt119850515.pdf;Documents/Greenbook/1985/fomc19850521gbpt219850515.pdf,Documents/Bluebook/1985/fomc19850521bluebook19850517.pdf,,,,,Documents/Supplement/1985/fomc19850521gbsup19850517.pdf,Documents/Transcript/1985/FOMC19850521meeting.pdf,
589,1985-07-09 00:00:00,1985-07-10 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19850710.pdf,Documents/Minutes/1985/fomcmoa19850710.pdf,,,,Documents/Greenbook/1985/fomc19850710gbpt119850703.pdf;Documents/Greenbook/1985/fomc19850710gbpt219850703.pdf,Documents/Bluebook/1985/fomc19850710bluebook19850705.pdf,,,,,Documents/Supplement/1985/r_19850710gbsup19850705.pdf,Documents/Transcript/1985/FOMC19850710meeting.pdf,
590,1985-08-20 00:00:00,1985-08-20 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19850820.pdf,Documents/Minutes/1985/fomcmoa19850820.pdf,,,,Documents/Greenbook/1985/fomc19850820gbpt119850814.pdf;Documents/Greenbook/1985/fomc19850820gbpt219850814.pdf,Documents/Bluebook/1985/fomc19850820bluebook19850816.pdf,,,,,Documents/Supplement/1985/fomc19850820gbsup19850816.pdf,Documents/Transcript/1985/FOMC19850820meeting.pdf,
591,1985-09-23 00:00:00,1985-09-23 00:00:00,0,Conference Call,0,,,,,,,,,,,,,,
592,1985-10-01 00:00:00,1985-10-01 00:00:00,0,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19851001.pdf,Documents/Minutes/1985/fomcmoa19851001.pdf,,,,Documents/Greenbook/1985/fomc19851001gbpt119850925.pdf;Documents/Greenbook/1985/fomc19851001gbpt219850925.pdf,Documents/Bluebook/1985/fomc19851001bluebook19850927.pdf,,,,,Documents/Supplement/1985/fomc19851001gbsup19850927.pdf,Documents/Transcript/1985/FOMC19851001meeting.pdf,
593,1985-11-04 00:00:00,1985-11-05 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19851105.pdf,Documents/Minutes/1985/fomcmoa19851105.pdf,,,,Documents/Greenbook/1985/fomc19851105gbpt119851030.pdf;Documents/Greenbook/1985/fomc19851105gbpt219851030.pdf,Documents/Bluebook/1985/fomc19851105bluebook19851101.pdf,,,,,Documents/Supplement/1985/fomc19851105gbsup19851101.pdf,Documents/Transcript/1985/FOMC19851105meeting.pdf,
594,1985-12-16 00:00:00,1985-12-17 00:00:00,1,Meeting,0,Documents/Record of Policy Actions/1985/fomcropa19851217.pdf,Documents/Minutes/1985/fomcmoa19851217.pdf,,,,Documents/Greenbook/1985/fomc19851217gbpt119851211.pdf;Documents/Greenbook/1985/fomc19851217gbpt219851211.pdf,Documents/Bluebook/1985/fomc19851217bluebook19851213.pdf,,,,,Documents/Supplement/1985/fomc19851217gbsup19851213.pdf,Documents/Transcript/1985/FOMC19851217meeting.pdf,
